symbol,review_status,requirement_status,documentation_status,layer,feature_group,checked,rationale,source_url,notes
CONFIG_ADXL367_I2C,TODO,UNRESOLVED,,,,0,,,
CONFIG_ADXL367_SPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_ADXL372,TODO,UNRESOLVED,,,,0,,,
CONFIG_ADXL372_I2C,TODO,UNRESOLVED,,,,0,,,
CONFIG_ADXL372_SPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_ADXL380,TODO,UNRESOLVED,,,,0,,,
CONFIG_ADXL380_I2C,TODO,UNRESOLVED,,,,0,,,
CONFIG_ADXL380_SPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_ADXRS290,TODO,UNRESOLVED,,,,0,,,
CONFIG_ADXRS450,TODO,UNRESOLVED,,,,0,,,
CONFIG_AD_SIGMA_DELTA,TODO,UNRESOLVED,,,,0,,,
CONFIG_AF8133J,TODO,UNRESOLVED,,,,0,,,
CONFIG_AFE4403,TODO,UNRESOLVED,,,,0,,,
CONFIG_AFE4404,TODO,UNRESOLVED,,,,0,,,
CONFIG_AFFS_FS,TODO,UNRESOLVED,,,,0,,,
CONFIG_AFIUCV,TODO,UNRESOLVED,,,,0,,,
CONFIG_AFS_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_AFS_DEBUG_CURSOR,TODO,UNRESOLVED,,,,0,,,
CONFIG_AFS_FS,TODO,UNRESOLVED,,,,0,,,
CONFIG_AFS_FSCACHE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AF_KCM,TODO,UNRESOLVED,,,,0,,,
CONFIG_AF_RXRPC,TODO,UNRESOLVED,,,,0,,,
CONFIG_AF_RXRPC_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_AF_RXRPC_INJECT_LOSS,TODO,UNRESOLVED,,,,0,,,
CONFIG_AF_RXRPC_INJECT_RX_DELAY,TODO,UNRESOLVED,,,,0,,,
CONFIG_AF_RXRPC_IPV6,TODO,UNRESOLVED,,,,0,,,
CONFIG_AF_UNIX_OOB,TODO,UNRESOLVED,,,,0,,,
CONFIG_AG71XX,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_ALI,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_ALPHA_CORE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_AMD,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_AMD64,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_ATI,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_EFFICEON,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_INTEL,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_NVIDIA,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_PARISC,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_SIS,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_SWORKS,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_UNINORTH,TODO,UNRESOLVED,,,,0,,,
CONFIG_AGP_VIA,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_BRCM,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_CEVA,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_DA850,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_DM816,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_DWC,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_IMX,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_MTK,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_MVEBU,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_OCTEON,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_QORIQ,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_ST,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_SUNXI,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_TEGRA,TODO,UNRESOLVED,,,,0,,,
CONFIG_AHCI_XGENE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC79XX_BUILD_FIRMWARE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC79XX_CMDS_PER_DEVICE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC79XX_DEBUG_ENABLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC79XX_DEBUG_MASK,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC79XX_REG_PRETTY_PRINT,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC79XX_RESET_DELAY_MS,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC7XXX_BUILD_FIRMWARE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC7XXX_CMDS_PER_DEVICE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC7XXX_DEBUG_ENABLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC7XXX_DEBUG_MASK,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC7XXX_REG_PRETTY_PRINT,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC7XXX_RESET_DELAY_MS,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIC94XX_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIO,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIROHA_CPU_PM_DOMAIN,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIROHA_THERMAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIROHA_WATCHDOG,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIR_EN8811H_PHY,TODO,UNRESOLVED,,,,0,,,
CONFIG_AIX_PARTITION,TODO,UNRESOLVED,,,,0,,,
CONFIG_AK09911,TODO,UNRESOLVED,,,,0,,,
CONFIG_AK8974,TODO,UNRESOLVED,,,,0,,,
CONFIG_AK8975,TODO,UNRESOLVED,,,,0,,,
CONFIG_AL3000A,TODO,UNRESOLVED,,,,0,,,
CONFIG_AL3010,TODO,UNRESOLVED,,,,0,,,
CONFIG_AL3320A,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALIBABA_ENI_VDPA,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALIBABA_UNCORE_DRW_PMU,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALIENWARE_WMI,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALIENWARE_WMI_LEGACY,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALIENWARE_WMI_WMAX,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALIM1535_WDT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALIM7101_WDT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALIX,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALLOW_DEV_COREDUMP,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALPINE_MSI,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALS31300,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALTERA_FREEZE_BRIDGE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALTERA_MBOX,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALTERA_MSGDMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALTERA_PR_IP_CORE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALTERA_PR_IP_CORE_PLAT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALTERA_STAPL,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALTERA_TSE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALTERNATE_USER_ADDRESS_SPACE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ALX,TODO,UNRESOLVED,,,,0,,,
CONFIG_AL_FIC,TODO,UNRESOLVED,,,,0,,,
CONFIG_AM2315,TODO,UNRESOLVED,,,,0,,,
CONFIG_AM335X_CONTROL_USB,TODO,UNRESOLVED,,,,0,,,
CONFIG_AM335X_PHY_USB,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMBA_PL08X,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMCC_PPC440SPE_ADMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMCC_QT2025_PHY,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD8111_ETH,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMDTEE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_3D_VCACHE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_AE4DMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_ATL,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_ATL_PRM,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_HFI,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_HSMP,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_HSMP_ACPI,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_HSMP_PLAT,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_IOMMU,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_IOMMU_DEBUGFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_ISP_PLATFORM,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_MEM_ENCRYPT,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_MP2_STB,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_NB,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_NODE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_NUMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_PHY,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_PMC,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_PMF,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_PMF_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_PTDMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_QDMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_SBRMI_HWMON,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_SBRMI_I2C,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_SECURE_AVIC,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_SFH_HID,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_WBRF,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_XGBE,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_XGBE_DCB,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMD_XGBE_HAVE_ECC,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMIGA_FLOPPY,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMIGA_PARTITION,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMIGA_Z2RAM,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMILO_RFKILL,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMLOGIC_THERMAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMPERE_CORESIGHT_PMU_ARCH_SYSTEM_PMU,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMT,TODO,UNRESOLVED,,,,0,,,
CONFIG_AMX3_PM,TODO,UNRESOLVED,,,,0,,,
CONFIG_ANDES_CUSTOM_PMU,TODO,UNRESOLVED,,,,0,,,
CONFIG_ANDROID_BINDERFS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ANDROID_BINDER_ALLOC_KUNIT_TEST,TODO,UNRESOLVED,,,,0,,,
CONFIG_ANDROID_BINDER_DEVICES,TODO,UNRESOLVED,,,,0,,,
CONFIG_ANDROID_BINDER_IPC,TODO,UNRESOLVED,,,,0,,,
CONFIG_ANDROID_BINDER_IPC_RUST,TODO,UNRESOLVED,,,,0,,,
CONFIG_ANON_VMA_NAME,TODO,UNRESOLVED,,,,0,,,
CONFIG_ANSLCD,TODO,UNRESOLVED,,,,0,,,
CONFIG_AOSONG_AGS02MA,TODO,UNRESOLVED,,,,0,,,
CONFIG_APDS9160,TODO,UNRESOLVED,,,,0,,,
CONFIG_APDS9300,TODO,UNRESOLVED,,,,0,,,
CONFIG_APDS9306,TODO,UNRESOLVED,,,,0,,,
CONFIG_APDS9802ALS,TODO,UNRESOLVED,,,,0,,,
CONFIG_APDS9960,TODO,UNRESOLVED,,,,0,,,
CONFIG_APERTURE_HELPERS,TODO,UNRESOLVED,,,,0,,,
CONFIG_APM,TODO,UNRESOLVED,,,,0,,,
CONFIG_APM_ALLOW_INTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_APM_CPU_IDLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_APM_DISPLAY_BLANK,TODO,UNRESOLVED,,,,0,,,
CONFIG_APM_DO_ENABLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_APM_EMULATION,TODO,UNRESOLVED,,,,0,,,
CONFIG_APM_IGNORE_USER_SUSPEND,TODO,UNRESOLVED,,,,0,,,
CONFIG_APM_POWER,TODO,UNRESOLVED,,,,0,,,
CONFIG_APNE,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_ADMAC,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_AIC,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_DART,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_GMUX,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_M1_CPU_PMU,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_MAILBOX,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_MFI_FASTCHARGE,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_PMGR_PWRSTATE,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_PROPERTIES,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_RTKIT,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_SART,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLE_WATCHDOG,TODO,UNRESOLVED,,,,0,,,
CONFIG_APPLICOM,TODO,UNRESOLVED,,,,0,,,
CONFIG_APQ_GCC_8084,TODO,UNRESOLVED,,,,0,,,
CONFIG_APQ_MMCC_8084,TODO,UNRESOLVED,,,,0,,,
CONFIG_AQTION,TODO,UNRESOLVED,,,,0,,,
CONFIG_AQUANTIA_PHY,TODO,UNRESOLVED,,,,0,,,
CONFIG_AR5523,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_32BIT_OFF_T,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_32BIT_USTAT_F_TINODE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_BINFMT_ELF_EXTRA_PHDRS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_BINFMT_ELF_STATE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_CLOCKSOURCE_DATA,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_CLOCKSOURCE_INIT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_CONFIGURES_CPU_MITIGATIONS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_CORRECT_STACKTRACE_ON_KRETPROBE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_CPUIDLE_HALTPOLL,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_DEFAULT_CRASH_DUMP,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_DEFER_KASAN,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_DISABLE_KASAN_INLINE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_DMA_ADDR_T_64BIT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_DMA_DEFAULT_COHERENT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_EMEV2,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_ENABLE_HUGEPAGE_MIGRATION,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_ENABLE_MEMORY_HOTPLUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_ENABLE_MEMORY_HOTREMOVE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_ENABLE_SPLIT_PMD_PTLOCK,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_ENABLE_THP_MIGRATION,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_FLATMEM_ENABLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_FORCE_MAX_ORDER,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_ACPI_TABLE_UPGRADE,REVIEWED,TRANSITIVE,DOCUMENTED_PLATFORM,HYPERV,hyperv-platform-enumeration,1,Kconfig-enabled ACPI/platform closure in K-HOSTCHAN-001; not independently requested or claimed required.,https://github.com/microsoft/WSL2-Linux-Kernel/blob/14794180686c2fb6307fbe359c359bec765249f3/drivers/acpi/Kconfig,
CONFIG_ARCH_HAS_ADD_PAGES,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_ASYNC_TX_FIND_CHANNEL,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_BINFMT_FLAT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_CACHE_LINE_SIZE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_CC_PLATFORM,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_COPY_MC,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_CPU_ATTACK_VECTORS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_CPU_CACHE_ALIASING,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_CPU_CACHE_INVALIDATE_MEMREGION,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_CPU_FINALIZE_INIT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_CPU_PASID,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_CPU_RELAX,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_CPU_RESCTRL,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_CURRENT_STACK_POINTER,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DEBUG_VIRTUAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DEBUG_VM_PGTABLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DEBUG_WX,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DEVMEM_IS_ALLOWED,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DMA_ALLOC,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DMA_CLEAR_UNCACHED,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DMA_MAP_DIRECT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DMA_MARK_CLEAN,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DMA_OPS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DMA_PREP_COHERENT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DMA_SET_MASK,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DMA_SET_UNCACHED,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_DMA_WRITE_COMBINE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_EARLY_DEBUG,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_ELFCORE_COMPAT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_ELF_CORE_EFLAGS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_ELF_RANDOMIZE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_EXECMEM_ROX,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_FAST_MULTIPLIER,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_FORCE_DMA_UNENCRYPTED,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_FORTIFY_SOURCE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_GCOV_PROFILE_ALL,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_GENERIC_CRASHKERNEL_RESERVATION,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_GIGANTIC_PAGE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_HW_PTE_YOUNG,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_KCOV,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_KEEPINITRD,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_KERNEL_FPU_SUPPORT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_MEMBARRIER_CALLBACKS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_MEMBARRIER_SYNC_CORE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_MEMREMAP_COMPAT_ALIGN,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_MEM_ENCRYPT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_MMIOWB,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_NMI_SAFE_THIS_CPU_OPS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_NONLEAF_PMD_YOUNG,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_NON_OVERLAPPING_ADDRESS_SPACE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_PARANOID_L1D_FLUSH,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_PHYS_TO_DMA,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_PKEYS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_PMEM_API,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_PREEMPT_LAZY,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_PREPARE_SYNC_CORE_CMD,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_PTDUMP,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_PTE_SPECIAL,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_RELR,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_RESET_CONTROLLER,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_SCALED_CPUTIME,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_SETUP_DMA_OPS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_SET_DIRECT_MAP,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_SET_MEMORY,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_STRICT_KERNEL_RWX,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_STRICT_MODULE_RWX,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_STRNCPY_FROM_USER,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_STRNLEN_USER,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_SUBPAGE_FAULTS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_SYNC_CORE_BEFORE_USERMODE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_SYNC_DMA_FOR_CPU,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_SYNC_DMA_FOR_CPU_ALL,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_SYNC_DMA_FOR_DEVICE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_SYSCALL_WRAPPER,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_TEARDOWN_DMA_OPS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_TICK_BROADCAST,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_UACCESS_FLUSHCACHE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_UBSAN,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_USER_SHADOW_STACK,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_VDSO_ARCH_DATA,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_VDSO_TIME_DATA,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAS_ZONE_DMA_SET,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAVE_ELF_PROT,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAVE_EXTRA_ELF_NOTES,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAVE_NMI_SAFE_CMPXCHG,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HAVE_TRACE_MMIO_ACCESS,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HIBERNATION_HEADER,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_HIBERNATION_POSSIBLE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_READ_LOCK,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_READ_LOCK_BH,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_READ_LOCK_IRQ,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_READ_LOCK_IRQSAVE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_READ_TRYLOCK,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_READ_UNLOCK,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_READ_UNLOCK_BH,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_READ_UNLOCK_IRQ,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_READ_UNLOCK_IRQRESTORE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_SPIN_LOCK,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_SPIN_LOCK_BH,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_SPIN_LOCK_IRQ,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_SPIN_LOCK_IRQSAVE,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_SPIN_TRYLOCK,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_SPIN_TRYLOCK_BH,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_SPIN_UNLOCK,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_SPIN_UNLOCK_BH,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_SPIN_UNLOCK_IRQ,TODO,UNRESOLVED,,,,0,,,
CONFIG_ARCH_INLINE_SPIN_UNLOCK_IRQRESTORE,TODO,UNRESOLVED,,,,0,,,
